geoid,geoid20,year,denom_total_hh,denom_youth_hh,avg_hh_size,youth_singleparenthh_count,youth_singleparenthh_pct,families_children_count,families_children_pct,living_alone_count,living_alone_pct,same_sex_count,same_sex_pct,opp_sex_count,opp_sex_pct
1400000US06037501600,6037501600,2019,2506,1767,3.02,434,24.561403,710,28.332003,492,19.632881,43,1.7158818,1423,56.783718
1400000US06037501700,6037501700,2019,1247,804,2.8499999,135,16.791044,347,27.826784,249,19.967922,26,2.0850041,730,58.540497
1400000US06037501802,6037501802,2019,1254,719,2.76,158,21.974966,318,25.358852,331,26.395535,24,1.9138756,542,43.221691
1400000US06037501803,6037501803,2019,1516,1358,2.9100001,599,44.108982,658,43.403694,244,16.094986,7,.46174142,697,45.976254
1400000US06037501804,6037501804,2019,778,642,3.03,110,17.133957,249,32.005142,201,25.835476,15,1.9280206,300,38.56041
1400000US06037501900,6037501900,2019,1352,956,3.26,182,19.037657,445,32.9142,185,13.683432,9,.66568047,856,63.31361
1400000US06037502003,6037502003,2019,777,623,3.54,180,28.892456,306,39.38224,100,12.870013,11,1.4157014,462,59.459461
1400000US06037502004,6037502004,2019,992,880,4.27,247,28.068182,272,27.419355,163,16.431452,0,0,543,54.737904
1400000US06037502005,6037502005,2019,1277,1305,3.77,376,28.81226,380,29.757244,160,12.529366,0,0,682,53.406422
1400000US06037502100,6037502100,2019,1606,1001,3.01,424,42.357643,433,26.961395,384,23.910336,0,0,775,48.256538
1400000US06037502200,6037502200,2019,1882,1493,3.6800001,157,10.51574,581,30.871414,292,15.515409,27,1.434644,1210,64.293304
1400000US06037502303,6037502303,2019,2170,1975,4.0700002,607,30.734177,637,29.354839,272,12.534562,18,.82949311,1252,57.695854
1400000US06037502401,6037502401,2019,1300,1237,3.8099999,372,30.072756,341,26.23077,178,13.692307,0,0,687,52.846153
1400000US06037502402,6037502402,2019,1021,769,3.9000001,71,9.23277,231,22.624878,99,9.6963758,0,0,643,62.977474
1400000US06037502500,6037502500,2019,1143,872,3.7,305,34.977066,313,27.384077,266,23.272091,2,.17497812,580,50.743656
1400000US06037502602,6037502602,2019,1386,973,3.3399999,318,32.682426,453,32.683983,276,19.91342,15,1.0822511,601,43.362194
1400000US06037502603,6037502603,2019,957,755,3.75,164,21.721855,276,28.840126,146,15.256008,8,.83594567,520,54.336468
1400000US06037502604,6037502604,2019,923,728,3.75,158,21.703297,266,28.819069,141,15.276273,8,.86673892,501,54.279522
1400000US06037502700,6037502700,2019,1956,1552,3.6700001,357,23.002577,615,31.441717,271,13.854806,0,0,1066,54.498978
1400000US06037502801,6037502801,2019,1772,1536,3.8099999,508,33.072918,659,37.189617,195,11.004515,0,0,1028,58.013542
1400000US06037502901,6037502901,2019,1444,1080,4.0100002,154,14.259259,447,30.955679,172,11.911357,33,2.2853186,1016,70.360107
1400000US06037503000,6037503000,2019,1366,1886,4.5100002,434,23.011665,659,48.243046,103,7.5402637,24,1.7569547,846,61.932652
1400000US06037503103,6037503103,2019,1190,1410,4.5999999,276,19.574469,356,29.915966,96,8.0672274,0,0,795,66.806725
1400000US06037503104,6037503104,2019,640,669,4.0700002,240,35.874439,215,33.59375,52,8.125,0,0,378,59.0625
1400000US06037503105,6037503105,2019,1085,1245,4,412,33.092369,460,42.396313,138,12.718894,0,0,609,56.129032
1400000US06037503106,6037503106,2019,1180,952,3.47,186,19.537815,417,35.338982,229,19.40678,0,0,660,55.932205
1400000US06037503201,6037503201,2019,1143,993,3.74,94,9.4662638,401,35.083115,84,7.3490815,15,1.312336,829,72.528435
1400000US06037503202,6037503202,2019,1336,1244,3.8199999,52,4.1800642,503,37.6497,294,22.005987,13,.97305387,788,58.982037
1400000US06037503301,6037503301,2019,1040,823,3.3599999,118,14.337789,362,34.807693,184,17.692308,19,1.8269231,587,56.442307
1400000US06037503302,6037503302,2019,1917,1557,3.6600001,439,28.195248,583,30.412102,235,12.258738,18,.93896711,1146,59.780907
1400000US06037503401,6037503401,2019,2326,1483,2.9400001,298,20.094402,564,24.247635,588,25.279449,0,0,1250,53.740326
1400000US06037503402,6037503402,2019,1410,922,3.0699999,208,22.559652,460,32.624115,165,11.702127,0,0,998,70.780144
1400000US06037503501,6037503501,2019,2051,1713,3.21,405,23.642733,731,35.641151,365,17.796198,40,1.9502681,1166,56.850315
1400000US06037503502,6037503502,2019,1251,1115,3.8299999,175,15.695067,454,36.290966,111,8.8729019,0,0,738,58.992805
1400000US06037503601,6037503601,2019,1215,739,3.24,133,17.997293,333,27.407408,157,12.921811,8,.65843624,772,63.539093
1400000US06037503602,6037503602,2019,1205,747,3.5599999,52,6.9611778,297,24.647303,109,9.0456429,22,1.8257262,766,63.568466
1400000US06037503701,6037503701,2019,1715,962,2.8299999,264,27.442827,402,23.440233,597,34.810497,45,2.6239066,827,48.221573
1400000US06037503702,6037503702,2019,1729,1120,3.1400001,117,10.446428,552,31.925968,227,13.128976,0,0,1292,74.725273
1400000US06037503704,6037503704,2019,1726,609,2.5999999,36,5.9113302,351,20.336037,433,25.086906,35,2.0278099,1032,59.791424
1400000US06037503705,6037503705,2019,1347,489,2.6199999,30,6.1349692,279,20.712694,332,24.647364,26,1.9302152,812,60.282108
1400000US06037503801,6037503801,2019,1176,773,3.3,195,25.226391,386,32.823128,124,10.544218,7,.59523809,749,63.690475
1400000US06037503802,6037503802,2019,1622,932,3,339,36.37339,440,27.127005,256,15.782984,0,0,1081,66.646118
1400000US06037503901,6037503901,2019,827,626,3.54,58,9.2651758,260,31.438936,84,10.157195,5,.60459495,592,71.584038
1400000US06037503902,6037503902,2019,1378,1353,3.5799999,51,3.7694013,533,38.679245,146,10.595065,0,0,1004,72.859215
1400000US06037504001,6037504001,2019,1147,848,3.21,150,17.688679,302,26.329556,234,20.401047,9,.78465563,708,61.726242
1400000US06037504002,6037504002,2019,1550,1232,3.47,193,15.665585,604,38.967743,150,9.6774197,8,.51612902,1043,67.290321
1400000US06037504101,6037504101,2019,1387,804,3.5999999,76,9.4527359,283,20.403749,258,18.601297,0,0,802,57.822639
1400000US06037504200,6037504200,2019,2340,1804,3.23,518,28.713968,698,29.82906,581,24.82906,28,1.1965812,1102,47.094017
1400000US06037530005,6037530005,2019,1482,590,2.95,126,21.355932,243,16.396761,216,14.574899,0,0,943,63.63023
1400000US06037530006,6037530006,2019,1522,1084,3.0699999,312,28.782288,512,33.639946,277,18.199738,0,0,656,43.101181
1400000US06037530007,6037530007,2019,2238,1270,3.1700001,360,28.346457,544,24.307417,398,17.783735,21,.9383378,1066,47.631813
1400000US06037530101,6037530101,2019,1722,1230,3.04,615,50,540,31.358885,345,20.034843,0,0,693,40.243904
1400000US06037530102,6037530102,2019,1715,763,2.8399999,218,28.571428,376,21.924198,568,33.119534,0,0,724,42.215744
1400000US06037530202,6037530202,2019,1288,853,3.6099999,319,37.397419,292,22.670807,205,15.916149,12,.93167704,671,52.096272
1400000US06037530203,6037530203,2019,1091,406,2.76,213,52.463055,190,17.415215,216,19.798349,0,0,480,43.996334
1400000US06037530204,6037530204,2019,1177,901,3.4100001,138,15.316316,434,36.873405,159,13.508921,11,.93457943,729,61.93713
1400000US06037530301,6037530301,2019,649,588,3.46,125,21.258503,240,36.979969,117,18.027735,0,0,305,46.995377
1400000US06037530302,6037530302,2019,1935,1476,3.5999999,343,23.238482,463,23.927649,404,20.878553,0,0,1034,53.436691
1400000US06037530400,6037530400,2019,1371,1083,3.1099999,328,30.286242,418,30.488695,249,18.161926,0,0,567,41.356674
1400000US06037530500,6037530500,2019,1217,678,3.3199999,178,26.253687,342,28.101891,186,15.283484,0,0,620,50.944946
1400000US06037530603,6037530603,2019,1320,1166,3.7,267,22.8988,438,33.18182,235,17.80303,17,1.2878788,653,49.469696
1400000US06037530700,6037530700,2019,581,447,3.9100001,104,23.26622,192,33.046471,77,13.253012,4,.68846816,338,58.17556
1400000US06037530801,6037530801,2019,1558,1408,3.6900001,386,27.414772,517,33.183567,224,14.377407,0,0,778,49.935814
1400000US06037530802,6037530802,2019,969,669,3.46,152,22.720478,259,26.728586,161,16.615067,0,0,476,49.122807
1400000US06037530901,6037530901,2019,956,870,4.0799999,220,25.287355,307,32.112972,85,8.8912134,13,1.3598326,517,54.079498
1400000US06037530902,6037530902,2019,1119,1147,3.6199999,475,41.41238,367,32.797142,211,18.856121,17,1.5192136,496,44.325291
1400000US06037531000,6037531000,2019,1375,1627,4,513,31.530424,500,36.363636,161,11.709091,0,0,693,50.400002
1400000US06037531101,6037531101,2019,1283,1298,3.9000001,197,15.177196,457,35.61964,179,13.951675,0,0,658,51.286049
1400000US06037531102,6037531102,2019,942,927,3.5799999,290,31.28371,385,40.870487,158,16.772823,0,0,403,42.781315
1400000US06037531201,6037531201,2019,1321,1788,4.3499999,686,38.36689,562,42.54353,153,11.582135,36,2.7252083,680,51.476154
1400000US06037531202,6037531202,2019,1221,1129,3.8699999,276,24.446413,491,40.21294,90,7.3710074,0,0,719,58.886158
1400000US06037531301,6037531301,2019,1356,1477,3.8299999,381,25.795532,558,41.150444,264,19.469027,0,0,640,47.197639
1400000US06037531302,6037531302,2019,1550,1870,4.1500001,609,32.566845,719,46.387096,218,14.064516,0,0,775,50
1400000US06037531502,6037531502,2019,820,1137,4.21,288,25.329815,400,48.780487,74,9.0243902,0,0,538,65.609756
1400000US06037531503,6037531503,2019,827,988,3.74,215,21.761133,344,41.59613,124,14.993954,0,0,394,47.642078
1400000US06037531504,6037531504,2019,1138,1136,4.04,665,58.538731,400,35.149384,120,10.544815,0,0,514,45.166958
1400000US06037531602,6037531602,2019,1236,1197,3.71,534,44.61153,376,30.420712,246,19.902912,0,0,534,43.203884
1400000US06037531603,6037531603,2019,897,1034,3.9000001,458,44.294003,296,32.998886,154,17.168339,0,0,479,53.400223
1400000US06037531604,6037531604,2019,954,1109,4.0799999,241,21.731289,361,37.840672,120,12.578616,7,.73375261,548,57.442348
1400000US06037531701,6037531701,2019,1448,1634,3.96,532,32.55814,628,43.370167,134,9.2541437,0,0,761,52.555248
1400000US06037531702,6037531702,2019,1385,1457,3.8399999,599,41.111874,509,36.750904,183,13.212996,6,.433213,654,47.220215
1400000US06037531800,6037531800,2019,1341,1197,3.8800001,460,38.429405,490,36.539894,95,7.0842657,0,0,617,46.010441
1400000US06037531901,6037531901,2019,1776,1642,3.75,337,20.523752,643,36.204956,234,13.175675,0,0,882,49.662163
1400000US06037531902,6037531902,2019,1178,1052,4.1199999,108,10.26616,351,29.796265,126,10.696095,15,1.2733446,778,66.044144
1400000US06037532001,6037532001,2019,1081,748,3.01,173,23.128342,390,36.077705,214,19.796484,17,1.5726179,611,56.52174
1400000US06037532002,6037532002,2019,979,873,3.5899999,325,37.227951,341,34.831459,136,13.891726,26,2.6557713,496,50.663944
1400000US06037532101,6037532101,2019,1836,1822,3.8,636,34.906696,640,34.858387,218,11.873638,0,0,831,45.261436
1400000US06037532102,6037532102,2019,1084,895,3.8699999,187,20.893854,314,28.966789,80,7.380074,12,1.1070111,630,58.11808
1400000US06037532200,6037532200,2019,1810,2181,4.1900001,745,34.158642,749,41.381214,139,7.6795578,22,1.2154696,916,50.607735
1400000US06037532302,6037532302,2019,1191,1264,4.2399998,274,21.677216,515,43.240974,118,9.9076405,0,0,753,63.224182
1400000US06037532303,6037532303,2019,1339,946,3.4300001,227,23.995771,306,22.852875,345,25.765497,0,0,690,51.530994
1400000US06037532304,6037532304,2019,1434,1239,3.6199999,436,35.189671,451,31.450489,266,18.549511,8,.55788004,701,48.884239
1400000US06037532500,6037532500,2019,1138,1111,3.75,416,37.443745,454,39.89455,67,5.8875217,18,1.5817224,572,50.263622
1400000US06037532605,6037532605,2019,1132,985,3.0799999,439,44.568527,367,32.420494,266,23.498234,0,0,494,43.639576
1400000US06037532606,6037532606,2019,1296,1102,3.3800001,195,17.695099,523,40.354939,254,19.598766,6,.46296296,698,53.858025
1400000US06037532607,6037532607,2019,1651,2173,4.25,671,30.878969,765,46.335556,150,9.0854025,7,.42398545,965,58.449425
1400000US06037532700,6037532700,2019,546,883,4.9499998,229,25.934315,303,55.494507,14,2.5641026,0,0,303,55.494507
1400000US06037532800,6037532800,2019,1037,1738,4.54,555,31.933256,500,48.216007,144,13.88621,0,0,525,50.626808
1400000US06037532900,6037532900,2019,1702,2201,4.27,801,36.392548,709,41.656876,164,9.6357231,0,0,949,55.757931
1400000US06037533001,6037533001,2019,1067,1713,4.5100002,463,27.028605,636,59.606373,90,8.434864,0,0,638,59.793816
1400000US06037533002,6037533002,2019,386,557,4.5300002,166,29.802513,129,33.419689,53,13.73057,8,2.0725389,198,51.295338
1400000US06037533103,6037533103,2019,1101,1380,4.1500001,421,30.507246,461,41.871025,116,10.535876,5,.45413262,579,52.588554
1400000US06037533104,6037533104,2019,1284,1316,3.47,561,42.629181,513,39.95327,303,23.598131,0,0,583,45.404984
1400000US06037533105,6037533105,2019,662,689,3.8800001,119,17.271408,348,52.567974,41,6.1933537,0,0,425,64.199394
1400000US06037533108,6037533108,2019,1419,1382,3.8599999,444,32.12735,567,39.957718,77,5.4263568,0,0,778,54.827343
1400000US06037533201,6037533201,2019,697,802,4.1199999,154,19.201996,303,43.472023,35,5.0215206,0,0,456,65.423241
1400000US06037533204,6037533204,2019,1078,1429,4.75,413,28.901329,491,45.54731,61,5.658627,5,.46382189,664,61.595547
1400000US06037533300,6037533300,2019,902,1236,3.8499999,344,27.831715,466,51.662971,86,9.5343685,0,0,518,57.427937
1400000US06037533401,6037533401,2019,1235,1173,4.1900001,264,22.506393,503,40.728745,41,3.319838,17,1.3765182,866,70.12146
1400000US06037533402,6037533402,2019,1079,1227,3.99,255,20.782396,522,48.378128,119,11.02873,8,.74142724,686,63.577385
1400000US06037533403,6037533403,2019,742,729,3.6700001,119,16.32373,353,47.574123,130,17.520216,6,.80862534,466,62.803234
1400000US06037533501,6037533501,2019,749,813,4.2199998,303,37.269371,318,42.456608,30,4.0053406,15,2.0026703,369,49.265686
1400000US06037533504,6037533504,2019,967,1178,4.5100002,354,30.050934,333,34.436401,59,6.1013446,0,0,633,65.46019
1400000US06037533601,6037533601,2019,1119,1386,4.2600002,421,30.375181,557,49.776585,173,15.460233,8,.71492404,595,53.172474
1400000US06037533602,6037533602,2019,1449,1646,3.9400001,376,22.843256,636,43.892338,162,11.180124,21,1.4492754,874,60.317459
1400000US06037533603,6037533603,2019,1797,2117,3.9000001,497,23.476618,887,49.360046,242,13.466889,0,0,983,54.702282
1400000US06037533701,6037533701,2019,940,872,3.3299999,275,31.536697,428,45.531914,179,19.042553,0,0,495,52.659573
1400000US06037533702,6037533702,2019,886,928,4.0799999,195,21.012932,353,39.841988,55,6.207675,7,.79006773,579,65.349884
1400000US06037533703,6037533703,2019,678,994,5.0700002,279,28.068411,279,41.150444,66,9.7345133,0,0,453,66.814156
1400000US06037533803,6037533803,2019,1679,1693,3.8900001,337,19.905493,740,44.073853,159,9.469923,0,0,1086,64.681358
1400000US06037533804,6037533804,2019,1218,1140,3.53,379,33.245613,499,40.9688,162,13.300492,19,1.5599344,633,51.970444
1400000US06037533805,6037533805,2019,984,804,3.77,130,16.169155,365,37.093494,138,14.02439,6,.60975611,580,58.943089
1400000US06037533806,6037533806,2019,756,792,4.0100002,189,23.863636,283,37.433861,101,13.359788,0,0,422,55.820107
1400000US06037533901,6037533901,2019,1466,1884,4.3499999,414,21.974522,750,51.159618,41,2.7967257,12,.81855386,1011,68.963165
1400000US06037533902,6037533902,2019,984,1189,4.23,431,36.248947,441,44.817074,37,3.7601626,6,.60975611,523,53.150406
1400000US06037534001,6037534001,2019,1299,1444,4.04,437,30.263159,510,39.260971,117,9.0069284,0,0,765,58.891457
1400000US06037534002,6037534002,2019,1038,1377,4.46,209,15.177923,457,44.026974,84,8.0924854,0,0,683,65.799614
1400000US06037534101,6037534101,2019,507,645,4.6700001,149,23.100775,245,48.323471,33,6.5088758,31,6.1143985,301,59.368835
1400000US06037534102,6037534102,2019,1477,2060,4.25,701,34.029125,771,52.200405,121,8.1922817,9,.60934329,831,56.262695
1400000US06037534201,6037534201,2019,1027,1655,4.52,453,27.371601,530,51.606621,93,9.055501,0,0,606,59.006817
1400000US06037534202,6037534202,2019,1304,1746,4.3800001,616,35.28064,671,51.457054,177,13.57362,0,0,718,55.061348
1400000US06037534203,6037534203,2019,882,902,3.71,296,32.815964,342,38.775509,182,20.63492,0,0,403,45.691608
1400000US06037534301,6037534301,2019,1206,1329,3.8,360,27.088036,469,38.888889,105,8.7064676,0,0,745,61.77446
1400000US06037534302,6037534302,2019,1033,1364,4.3800001,323,23.680351,568,54.985477,85,8.2284613,0,0,655,63.407551
1400000US06037534403,6037534403,2019,766,691,3.9200001,203,29.377714,271,35.37859,60,7.8328981,0,0,496,64.751961
1400000US06037534404,6037534404,2019,981,1026,3.77,318,30.994152,420,42.813457,92,9.3781853,0,0,584,59.53109
1400000US06037534405,6037534405,2019,998,1480,4.52,431,29.121622,408,40.881763,77,7.7154307,0,0,579,58.016033
1400000US06037534406,6037534406,2019,1118,1670,4.6900001,410,24.550898,599,53.577816,30,2.6833632,0,0,685,61.270126
1400000US06037534501,6037534501,2019,1262,1416,4.1999998,144,10.169492,501,39.698891,159,12.59905,3,.23771791,779,61.727417
1400000US06037534502,6037534502,2019,999,1249,4.71,457,36.589272,427,42.742744,87,8.7087088,0,0,556,55.655655
1400000US06037534700,6037534700,2019,1008,890,4.4000001,250,28.089888,298,29.563492,111,11.011905,6,.59523809,642,63.690475
1400000US06037534802,6037534802,2019,721,630,4.4499998,186,29.523809,199,27.600555,34,4.7156725,0,0,417,57.836338
1400000US06037534803,6037534803,2019,1198,1184,3.9000001,404,34.12162,449,37.479134,162,13.522537,0,0,653,54.507511
1400000US06037534804,6037534804,2019,906,944,4.2199998,180,19.067797,366,40.39735,29,3.2008829,5,.55187637,612,67.549667
1400000US06037534900,6037534900,2019,1516,1640,4.2800002,181,11.036586,513,33.83905,201,13.258575,0,0,922,60.817944
1400000US06037535001,6037535001,2019,1087,1423,4.4299998,285,20.028111,425,39.098434,129,11.867525,12,1.1039559,600,55.197792
1400000US06037535002,6037535002,2019,842,1013,4.3299999,278,27.443237,363,43.111637,76,9.0261278,5,.59382421,505,59.976246
1400000US06037535101,6037535101,2019,1865,2584,4.4200001,567,21.942724,830,44.504021,232,12.439678,0,0,1167,62.573727
1400000US06037535102,6037535102,2019,1106,1464,4.4299998,338,23.087431,459,41.500904,137,12.38698,5,.45207956,579,52.350815
1400000US06037535200,6037535200,2019,1366,1905,4.8200002,771,40.472443,562,41.142021,125,9.1508055,0,0,700,51.244511
1400000US06037535300,6037535300,2019,1507,1991,4.5700002,371,18.633852,645,42.800266,179,11.877903,31,2.0570669,869,57.664234
1400000US06037535400,6037535400,2019,635,919,4.5799999,293,31.882481,324,51.023621,49,7.7165356,0,0,321,50.551182
1400000US06037535501,6037535501,2019,1041,1335,3.8299999,373,27.940075,452,43.419788,82,7.8770413,5,.4803074,599,57.540825
1400000US06037535502,6037535502,2019,1263,1190,4.29,211,17.731092,487,38.558987,106,8.3927155,4,.31670624,789,62.47031
1400000US06037535503,6037535503,2019,643,528,3.48,141,26.704546,192,29.860031,75,11.664075,0,0,352,54.743389
